app_id,app_name,review_text,review_score,review_votes,sarcasm_label
102700,A.V.A. Alliance of Valiant Armsâ„¢,money = win,-1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,"Decent game. Maps are good and complex, many flanks possible. Guns react realistically. Would recommend.",1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Worse than a game on a Chinese knockoff console. More useless than a rock. More hackers in the game than sand grains on a beach. Less entertainment value then having an imaginary pet rock.,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,My dad is a smoker he has cancer now. He got cancer from just looking at the game.,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"100,000/10 the game doesn't let you launch it, get achievements, and installs a keylogger on your computer.",-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,0/10  Clickbait boobies.,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"Just installed it for poops and giggles since ya know its free. Got to play for a total of 11 seconds before it crashed. Tried making a lobby....crashed. Tried adding a friend......crashed. Tried to do anyting close to actually playing this game............crashed. This game is a disaster and the name of the game, A.V.A, sounds like a freaken STD. Soo this rating isn't even about gameplay lol. I couldnt even play it.",-1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"i didnt play this game but im allowed to write a review boobies 10/10 also a recipe for banana bread   No need for a mixer for this recipe! Clean-up is easy too, if you want, you can mix everything in one bowl. The best bananas to use for banana bread are those that are over-ripe. The yellow peels should be at least half browned, and the bananas inside squishy and browning.  Ingredients 2-3 very ripe bananas, peeled 1/3 cup melted butter 1 cup of sugar (can easily use 3/4 cup, or drop it down to 1/2 cup if you want it less sweet) 1 egg, beaten 1 teaspoon vanilla extract 1 teaspoon baking soda Pinch of salt 1 1/2 cups of all-purpose flour Method Preheat the oven to 350Â°F (175Â°C), and butter a 4x8-inch loaf pan. In a mixing bowl, mash the ripe bananas with a fork until smooth. Stir the melted butter into the mashed bananas. Mix in the baking soda and salt. Stir in the sugar, beaten egg, and vanilla extract. Mix in the flour. Pour the batter into your prepared loaf pan. Bake for 1 hour to 1 hour 10 minutes (check at 50 minutes) at 350Â°F (175Â°C), or until a tester inserted into the center comes out clean. Remove from oven and cool completely on a rack. Remove the banana bread from the pan. Slice and serve. (A bread knife helps to make slices that aren't crumbly.)   ",1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,It crashes whenever i load it up ,-1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,"I came here for a free knife, it crashed everytime when i just installed it. 2 hours wasted 8/8 gr8 m8",-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,10/10 Best Worst game of the year,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,its a keylogger 10/10 would reccomend to family.,1,1,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"very fun game, pretty good graphics but COD is etter",1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Great game :D,1,0,0
102700,A.V.A. Alliance of Valiant Armsâ„¢,Poor man's version of Counter Strike: Source.,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,How 2 Pley: numbah uno. instull numbah too. pley teh tutoriul numbah threh. prufit???? numbah fuor. go intu tee eff too and equep teh brund nuw nife.  yus i defunetly recumend diz gaem. ~ sn00p d4wg best uninstalleng uv mie lief ~ ING culd beh bettur ~ randum persun,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,welcome to sniperfest may i take your order? would you like a hot clusterf### pie with that?,1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,The game is so great that it doesn't launch,-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,"Play a laggy game that enforces P2W, get a kewl knife, get teased for playing such a bad game just for a knife, kill the people who said that with said knife. 10/10",-1,0,1
102700,A.V.A. Alliance of Valiant Armsâ„¢,my mummy told me i couldnt be a soilder.... i proved here wrong,1,0,1
104200,BEEP,"(BEEP) ! This (BEEP)ing flying robot keeps killing me and i can`t pass him, i swear i`ll (BEEP)ing destroy it. The (BEEP)ing piece of (BEEP) !  8/10",1,0,1
104600,Portal 2 - The Final Hours,If you like puzzels and get insulted by an AI over and over this game is for you :),1,0,1
104600,Portal 2 - The Final Hours,"This is the coolest waste of my money ever. I'm so glad that I paid $1.08 to not read this [CENSORED] pc port of a magazine. I reccomend that if you can't think of a better way to spend a whole [CENSORED]ing dollar, then please, by all means, buy this amazing book with like 5 whole pictures of Gaben.",1,0,1
104700,Super Monday Night Combat,"The most frustration you could ever have in an on-line dead game, trying to reach lv. 20   10/10 - stress relief  10/10 - breastfest  10/10 - dead game  somewhat undervalued, but can be better",1,0,1
104700,Super Monday Night Combat,IT HAS JUICE IT HAS BACON IT HAS CHURROS 420/69,1,0,1
104700,Super Monday Night Combat,best lobby simulator I've ever played,-1,1,1
104700,Super Monday Night Combat,"Super MNC... don't bother, no players and no fun.  Play Smite instead. And never stop playing Smite or i will find you and make you download it slowly.  I'm always watching!",1,0,1
104700,Super Monday Night Combat,"This game was abandoned by it's devs long ago. Don't bother trying to get into it. It was fun and amzing while it was alive, but poor overal choices like making a character rotation every patch instead of every week gradually made this game die a slow, silent death. It was fun though, and always made me laugh, but the community is a fraction of what it used to be, and there isn't anything left worth putting into it.",-1,0,0
104900,ORION: Prelude,360 no scopped T-Rekt while i eat Doritos n MtnDew  9/11  MinamiNyan,1,1,1
104900,ORION: Prelude,this game stopped me from cutting 10\10 ,1,1,1
104900,ORION: Prelude,"How to play this game: Pull out a gun, load it and shoot your head off. I played this game and i got molested by a T-Rex 11/10",1,1,1
104900,ORION: Prelude,I got chased by a T-rex 10 times bigger than me. 10/10 would wet my pants again.,1,1,1
104900,ORION: Prelude,"WOW THIS GAME IS SO SIQ. GETS ME REAL HORNY. OH THE DINASOURS ARE REALLY REALISTIC AND IT IS SO MUCH FUN. IM NOT BEING FORCED AT GUNPOINT TO WRITE THIS, I SWEAR. THE GUNPLAY IS NEX GEN. THE QUICKSCOPING IS [SENCORED]ING 1337. BUY THIS MOTHER [SENCORED]ER RIGHT NOW.",1,1,1
104900,ORION: Prelude,"WARNING ! DINO-HAZARD DETECTED ! GRAB YOUR GEAR AND BE EATEN !  Awesome, Co-op actions !",1,0,1
104900,ORION: Prelude,"Hello, I am a T-Rex. I will throw [CENSORED]ing boulders at your unsuspecting face. Come to play with me so you can rage. You can level up your character and shoot all my tasty friends. Bring all your tasty friends too so we have full course meal. Don't use metal friends or flying bags or ninja skills to fight me. Just run a-way and shoot. Or I will take giant Dinoâ„¢ dumps in front of spawn. GG tasty n00bs.",1,0,1
104900,ORION: Prelude,"Although I can barely handle this game on Low graphics, this game still looks good. The gameplay itself on the other hand, is AMAZING! I can see why they recommend a 6-core processor though xD",1,0,0
104900,ORION: Prelude,This game is amazing. Combination of Halo and dinosaurs I think. Super fun worth your money,1,0,0
104900,ORION: Prelude,"This is a very fun action game, it is similar to Black Ops Zombies, but with dinosoars. I definitely recommend it. :)",1,0,0
104900,ORION: Prelude,"This game is the love child of nazi-zombies and borderlands, except this child has an extra chromosome.",-1,0,1
104900,ORION: Prelude,The only Dinosaur I'll be killing is my computer. Then I can hopefully run this game,1,0,1
104900,ORION: Prelude,Game of the year! 10/10 It bearly works. amazing to record!! It's awesome butt ses so it doesn't work so good.,1,0,1
104900,ORION: Prelude,GET a group of friends All get this game HAVE A BRILLIANT TIME,1,0,0
104900,ORION: Prelude,Cool game..... Be open minded Jurrasic brothers!!!!!!!!!!!!!!!!!,1,0,0
104900,ORION: Prelude,It's like call of duty meets dinosaurs.. but not exactly. It's really fun and addicting!,1,0,0
104900,ORION: Prelude,Play this if you hate yourself... and dinosaurs!,-1,0,1
104900,ORION: Prelude,It's a decent game i guess. A little bit of bugs and other stuff but it's ok. :3,1,0,0
104900,ORION: Prelude,A fun little game which doesn't really feel like it's that much special but it's a great game to play for a few hours with a bunch of pals.,1,0,0
104900,ORION: Prelude,10/10 would not play even if it had a naked super model at the end,-1,0,1
104900,ORION: Prelude,the most badest game in the world i had fifty [CENSORED]s whan i play the game much sexual very [CENSORED],1,0,1
104900,ORION: Prelude,"this game is complete [CENSORED], and i think i may have received cancer from playing this game. Please do NOT ever develope another game to save the human race as we know it.",-1,0,1
104900,ORION: Prelude,"It's a cool game , pretty cheap , it's amazing.",1,1,0
104900,ORION: Prelude,I've recieved shots that where more fun than this game,1,0,1
104900,ORION: Prelude,Gotta Admit that this game is kinda repetitive BUT There's something about this game that makes me wants to play more.Coop is fun with vehicle and stuff.Don't Worry about the low MetaScore because this games has been remade.,1,0,0
104900,ORION: Prelude,This game sucks in every way.,-1,0,0
104900,ORION: Prelude,No i feel like I wasted 99 cents so yea its pretty bad,-1,0,0
104900,ORION: Prelude,boring,-1,0,0
104900,ORION: Prelude,theres a reson it costs a dolllar,-1,0,1
104900,ORION: Prelude,I GOT PICKED UP BY A [CENSORED]ING TERRYDACTYL. NO ONE PICKS ME UP EXCEPT MY MUM.,-1,0,1
104900,ORION: Prelude,Very fun and addicting game. Lots of game modes to keep it interesting.,1,0,0
104900,ORION: Prelude,This game gave me AIDs and that means alot because i got it for $1 ,-1,0,1
104900,ORION: Prelude,This is the best $1 i've spent since i boned ur mum,1,0,1
104900,ORION: Prelude,Well worth the $0.99 its great fun,1,0,0
104900,ORION: Prelude,The meta cretic score is a lie. Its a great game!,1,0,0
104900,ORION: Prelude,Fun. Cool too.  I want that song from the third video.,1,0,0
104900,ORION: Prelude,i approve of this game! ,1,0,0
104900,ORION: Prelude,A T-Rex crushed me while I tried to punch it to death. 8/8 would lag again,1,0,1
104900,ORION: Prelude,Got the game from a friend tries to join lobby 3 times ends up playing with russians 10/10    not,-1,0,1
104900,ORION: Prelude,Not good. Just not good. Don't buy it.,-1,0,0
104900,ORION: Prelude,"A nice concept, but fails on execution. So-so graphics, unbalanced gameplay, nothing to help you learn the game, empty servers and super repetitive music. Feels more like an alpha or beta rather than a finished game.",-1,0,0
104900,ORION: Prelude,I'm just going to give you the specifics in 1-10 ratings. Game smoothness - 6/10 (Meh) Class variety - 3/10 (3 of them) Weapon balance - 2/10 (Sniping with machine guns) Dinosaur AI - -4/10 (Hilarious) Bot AI - -âˆž/10 (No) Vehicles - 10/10 (Killing machines) Game Hilarity - (1.6 x 10^8)/10 (My god yes) And last but not least... Is it worth the price? It has had more free days than i've had showers. Yes. Just yes. ,1,0,1
104900,ORION: Prelude,"This game is buggy, there are bugs such as doors remaining closed the whole game. The melee weapons are also useless as they are outmatched by the heavy weapons, such as the minigun. This game also has terrible graphics and the game has random lag spikes (the lag might just be my computer).",-1,0,0
104900,ORION: Prelude,"Cheap game, so can't complain. It does feel like it was developed by some people who got bored midway and still decided to release it.",-1,0,0
104900,ORION: Prelude,It was fun before the 'Prelude' title came about. Now the game feels like a generic P2W / F2P title.,-1,0,0
104900,ORION: Prelude,I wish i could sell games on the steam market...,-1,0,0
104900,ORION: Prelude,I tried this when it was free to play. It is just an awful game.,-1,0,0
104900,ORION: Prelude,"The mechanics of this game are so broken, it's beautiful.",1,0,1
104900,ORION: Prelude,They misspelled 'Died' 10/10,1,0,1
104900,ORION: Prelude,.99 cents and it still isn't worth the money.,-1,0,0
104900,ORION: Prelude,"Buggy and boring, [CENSORED] ass gameplay and not worth a dollar  11/10 awesome game",1,0,1
